dateTime,F2470,059793,modelfile_1hr_classified,modelfile_4hr_classified,modelfile_8hr_classified,modelfile_24hr_classified
2024-10-18 04:30:00+00:00,0.93,0.0,0.9651901721954346,0.9885483384132385,1.0562365055084229,1.2211555242538452
2024-10-18 04:45:00+00:00,0.929,0.0,0.9644296765327454,0.9867019653320312,1.0550806522369385,1.211377501487732
2024-10-18 05:00:00+00:00,0.928,0.0,0.9629873633384705,0.985329270362854,1.053748607635498,1.1980715990066528
2024-10-18 05:15:00+00:00,0.928,0.0,0.9618765115737915,0.9838675856590271,1.0526189804077148,1.1869027614593506
2024-10-18 05:30:00+00:00,0.927,0.0,0.9612754583358765,0.9822351336479187,1.052477240562439,1.1737654209136963
2024-10-18 05:45:00+00:00,0.926,0.0,0.9603554010391235,0.9810656309127808,1.0521109104156494,1.1621228456497192
2024-10-18 06:00:00+00:00,0.925,0.0,0.9594137668609619,0.9794473648071289,1.0516963005065918,1.1511740684509277
2024-10-18 06:15:00+00:00,0.924,0.0,0.9583882689476013,0.9782859683036804,1.0515515804290771,1.143391728401184
2024-10-18 06:30:00+00:00,0.923,0.0,0.9575338959693909,0.9767670035362244,1.050724983215332,1.1349658966064453
2024-10-18 06:45:00+00:00,0.922,0.0,0.9567415118217468,0.9756221175193787,1.0494763851165771,1.1276410818099976
2024-10-18 07:00:00+00:00,0.921,0.0,0.955467700958252,0.9739805459976196,1.0492265224456787,1.1209059953689575
2024-10-18 07:15:00+00:00,0.92,0.0,0.9545970559120178,0.972443163394928,1.048895239830017,1.1142348051071167
2024-10-18 07:30:00+00:00,0.919,0.0,0.9537630081176758,0.9712827801704407,1.0481514930725098,1.1077958345413208
2024-10-18 07:45:00+00:00,0.919,0.0,0.9525598287582397,0.9701042175292969,1.0464789867401123,1.1016267538070679
2024-10-18 08:00:00+00:00,0.917,0.0,0.9514745473861694,0.968510091304779,1.045744776725769,1.0942926406860352
2024-10-18 08:15:00+00:00,0.916,0.0,0.9503660798072815,0.9672056436538696,1.0436135530471802,1.0884279012680054
2024-10-18 08:30:00+00:00,0.915,0.0,0.9495487809181213,0.966099202632904,1.0424368381500244,1.0825018882751465
2024-10-18 08:45:00+00:00,0.914,0.0,0.9479390382766724,0.9647684693336487,1.0413475036621094,1.0775325298309326
2024-10-18 09:00:00+00:00,0.913,0.0,0.9470303058624268,0.9638682007789612,1.0401254892349243,1.0715335607528687
2024-10-18 09:15:00+00:00,0.912,0.0,0.946577787399292,0.9623335599899292,1.038515567779541,1.0650335550308228
2024-10-18 09:30:00+00:00,0.911,0.0,0.9457007646560669,0.9614993929862976,1.0380364656448364,1.0600531101226807
2024-10-18 09:45:00+00:00,0.911,0.0,0.9449896812438965,0.960408627986908,1.0367658138275146,1.0551271438598633
2024-10-18 10:00:00+00:00,0.91,0.0,0.9440907835960388,0.9591690301895142,1.0355420112609863,1.0518529415130615
2024-10-18 10:15:00+00:00,0.909,0.0,0.9434024095535278,0.9580852389335632,1.0352874994277954,1.0458548069000244
2024-10-18 10:30:00+00:00,0.907,0.0,0.9428965449333191,0.9568154215812683,1.033496379852295,1.041303277015686
