dateTime,average
2024-10-18 19:30:00+00:00,0.9473346888780594
2024-10-18 19:45:00+00:00,0.9465989971995353
2024-10-18 20:00:00+00:00,0.9459831553578376
2024-10-18 20:15:00+00:00,0.9454116307616234
2024-10-18 20:30:00+00:00,0.944957223033905
2024-10-18 20:45:00+00:00,0.9447562197804451
2024-10-18 21:00:00+00:00,0.9445592677593232
2024-10-18 21:15:00+00:00,0.944383563899994
2024-10-18 21:30:00+00:00,0.94418718855381
2024-10-18 21:45:00+00:00,0.9438993420362471
2024-10-18 22:00:00+00:00,0.9437321684956551
2024-10-18 22:15:00+00:00,0.9434895133256913
2024-10-18 22:30:00+00:00,0.9432496056318282
2024-10-18 22:45:00+00:00,0.9431904119610786
2024-10-18 23:00:00+00:00,0.9430288585424422
2024-10-18 23:15:00+00:00,0.9428761006832123
2024-10-18 23:30:00+00:00,0.9427853118896485
2024-10-18 23:45:00+00:00,0.942693409383297
2024-10-19 00:00:00+00:00,0.9426480926632881
2024-10-19 00:15:00+00:00,0.942620365869999
2024-10-19 00:30:00+00:00,0.9425870243310929
2024-10-19 00:45:00+00:00,0.9425562312841416
2024-10-19 01:00:00+00:00,0.9424734740138052
2024-10-19 01:15:00+00:00,0.9423852362990379
2024-10-19 01:30:00+00:00,0.9422778925061226
2024-10-19 01:45:00+00:00,0.9419605063199996
2024-10-19 02:00:00+00:00,0.941578897023201
2024-10-19 02:15:00+00:00,0.9411718699216843
2024-10-19 02:30:00+00:00,0.9407862483382226
2024-10-19 02:45:00+00:00,0.940497324359417
2024-10-19 03:00:00+00:00,0.9401044369697571
2024-10-19 03:15:00+00:00,0.9401044369697571
2024-10-19 03:30:00+00:00,0.9401044369697571
2024-10-19 03:45:00+00:00,0.9401044369697571
2024-10-19 04:00:00+00:00,0.9401044369697571
2024-10-19 04:15:00+00:00,0.9401044369697571
2024-10-19 04:30:00+00:00,0.9401044369697571
2024-10-19 04:45:00+00:00,0.9401044369697571
2024-10-19 05:00:00+00:00,0.9401044369697571
2024-10-19 05:15:00+00:00,0.9401044369697571
2024-10-19 05:30:00+00:00,0.9402503288269043
2024-10-19 05:45:00+00:00,0.9411355746507645
2024-10-19 06:00:00+00:00,0.9416335103392601
2024-10-19 06:15:00+00:00,0.9416391888737679
2024-10-19 06:30:00+00:00,0.9416842979669571
2024-10-19 06:45:00+00:00,0.9418351755976677
2024-10-19 07:00:00+00:00,0.9419857493400574
2024-10-19 07:15:00+00:00,0.9422514859080315
2024-10-19 07:30:00+00:00,0.9425863549232483
2024-10-19 07:45:00+00:00,0.9433584571719169
2024-10-19 08:00:00+00:00,0.9448577403306961
2024-10-19 08:15:00+00:00,0.9461905652046205
2024-10-19 08:30:00+00:00,0.9468209534406663
2024-10-19 08:45:00+00:00,0.9473481944680214
2024-10-19 09:00:00+00:00,0.9483915101885796
2024-10-19 09:15:00+00:00,0.9499151877760887
2024-10-19 09:30:00+00:00,0.9517645444393159
2024-10-19 09:45:00+00:00,0.9538887800335885
2024-10-19 10:00:00+00:00,0.9558127564430238
2024-10-19 10:15:00+00:00,0.9573440922260286
2024-10-19 10:30:00+00:00,0.9593266642570495
2024-10-19 10:45:00+00:00,0.9616273289799689
2024-10-19 11:00:00+00:00,0.9636659717917442
2024-10-19 11:15:00+00:00,0.9655457728981971
2024-10-19 11:30:00+00:00,0.9677130236506462
2024-10-19 11:45:00+00:00,0.9702023270368576
2024-10-19 12:00:00+00:00,0.9721512087583541
2024-10-19 12:15:00+00:00,0.9735815404295922
2024-10-19 12:30:00+00:00,0.9750740852355958
2024-10-19 12:45:00+00:00,0.9769198069334031
2024-10-19 13:00:00+00:00,0.9796099154472351
2024-10-19 13:15:00+00:00,0.9828597169399262
2024-10-19 13:30:00+00:00,0.986299481022358
2024-10-19 13:45:00+00:00,0.989696458208561
2024-10-19 14:00:00+00:00,0.9926633506298066
2024-10-19 14:15:00+00:00,0.995157876241207
2024-10-19 14:30:00+00:00,0.9973708995461463
2024-10-19 14:45:00+00:00,0.9994378451824188
2024-10-19 15:00:00+00:00,1.0017153613090515
2024-10-19 15:15:00+00:00,1.0039025493741036
2024-10-19 15:30:00+00:00,1.0060857006192208
2024-10-19 15:45:00+00:00,1.008773893940449
2024-10-19 16:00:00+00:00,1.0121150076627732
2024-10-19 16:15:00+00:00,1.0156370220780373
2024-10-19 16:30:00+00:00,1.018808219254017
2024-10-19 16:45:00+00:00,1.0219620602488517
2024-10-19 17:00:00+00:00,1.024949297916889
2024-10-19 17:15:00+00:00,1.0278446573138236
2024-10-19 17:30:00+00:00,1.0307394020795821
2024-10-19 17:45:00+00:00,1.0327781704068184
2024-10-19 18:00:00+00:00,1.0336808999419211
2024-10-19 18:15:00+00:00,1.0343543555378913
2024-10-19 18:30:00+00:00,1.0350291723012925
2024-10-19 18:45:00+00:00,1.0355668409585954
2024-10-19 19:00:00+00:00,1.0362643653988837
2024-10-19 19:15:00+00:00,1.0372939172148703
2024-10-19 19:30:00+00:00,1.038682141470909
2024-10-19 19:45:00+00:00,1.040359230494499
2024-10-19 20:00:00+00:00,1.0420886387825012
2024-10-19 20:15:00+00:00,1.0441285338282587
2024-10-19 20:30:00+00:00,1.045811083829403
2024-10-19 20:45:00+00:00,1.0467687341451644
2024-10-19 21:00:00+00:00,1.0473856734991074
2024-10-19 21:15:00+00:00,1.0477183968424797
2024-10-19 21:30:00+00:00,1.048066332066059
2024-10-19 21:45:00+00:00,1.0484743788838387
2024-10-19 22:00:00+00:00,1.0487999675393103
2024-10-19 22:15:00+00:00,1.0490318684220314
2024-10-19 22:30:00+00:00,1.0498244527101517
2024-10-19 22:45:00+00:00,1.0512542685627937
2024-10-19 23:00:00+00:00,1.05277541025877
2024-10-19 23:15:00+00:00,1.0544688489079475
2024-10-19 23:30:00+00:00,1.0561576699852944
2024-10-19 23:45:00+00:00,1.0578127499699592
2024-10-20 00:00:00+00:00,1.0594562309861184
2024-10-20 00:15:00+00:00,1.061191438484192
2024-10-20 00:30:00+00:00,1.0630973603367806
2024-10-20 00:45:00+00:00,1.0649706259965896
2024-10-20 01:00:00+00:00,1.0669737790226936
2024-10-20 01:15:00+00:00,1.0692564233899116
2024-10-20 01:30:00+00:00,1.0722234394431114
2024-10-20 01:45:00+00:00,1.0757988291740417
2024-10-20 02:00:00+00:00,1.0795450618147848
2024-10-20 02:15:00+00:00,1.0835706839799881
2024-10-20 02:30:00+00:00,1.0878401241064073
2024-10-20 02:45:00+00:00,1.0920259531259537
2024-10-20 03:00:00+00:00,1.0962023538827896
2024-10-20 03:15:00+00:00,1.1003630717635153
2024-10-20 03:30:00+00:00,1.1043931188821792
2024-10-20 03:45:00+00:00,1.1084733433723448
2024-10-20 04:00:00+00:00,1.1123750402331352
